9505.0	116.0	125.34	-71.33
9505.0	117.0	125.89	-71.10
9515.0	116.0	125.13	-70.89
9515.0	117.0	125.50	-70.71
9525.0	116.0	124.79	-70.52
9525.0	117.0	125.12	-70.34
9535.0	116.0	124.38	-70.21
9535.0	117.0	124.75	-69.98
9545.0	116.0	123.93	-69.99
9545.0	117.0	124.40	-69.65
9555.0	116.0	123.55	-69.78
9555.0	117.0	124.06	-69.38
9565.0	116.0	123.28	-69.61
9565.0	117.0	123.78	-69.16
9575.0	116.0	123.09	-69.48
9575.0	117.0	123.61	-68.93
9981.0	134.0	122.86	-68.07
9991.0	134.0	122.84	-67.97
10001.0	134.0	122.85	-67.75
10011.0	134.0	122.87	-67.44
10021.0	134.0	122.88	-67.05
10031.0	134.0	122.85	-66.57
10031.0	135.0	122.14	-68.15
10041.0	134.0	122.75	-66.02
10041.0	135.0	121.93	-67.65
10051.0	134.0	122.53	-65.47
10051.0	135.0	121.66	-67.12
10061.0	134.0	122.20	-64.97
10061.0	135.0	121.38	-66.57
10071.0	134.0	121.78	-64.57
10071.0	135.0	121.06	-66.02
10081.0	134.0	121.30	-64.24
10081.0	135.0	120.73	-65.51
10091.0	134.0	120.82	-63.97
10091.0	135.0	120.39	-65.06
10101.0	134.0	120.36	-63.72
10101.0	135.0	119.99	-64.67
10111.0	134.0	119.91	-63.47
10111.0	135.0	119.57	-64.35
10121.0	134.0	119.46	-63.24
10121.0	135.0	119.10	-64.08
10131.0	134.0	118.99	-63.05
10131.0	135.0	118.61	-63.83
10141.0	134.0	118.50	-62.87
10141.0	135.0	118.14	-63.59
10151.0	134.0	118.01	-62.71
10151.0	135.0	117.66	-63.36
10161.0	134.0	117.52	-62.53
10161.0	135.0	117.18	-63.19
10171.0	134.0	117.06	-62.35
10171.0	135.0	116.70	-63.08
10181.0	134.0	116.59	-62.18
10181.0	135.0	116.23	-63.00
10191.0	134.0	116.11	-62.04
10191.0	135.0	115.76	-62.88
10201.0	134.0	115.62	-61.94
10201.0	135.0	115.28	-62.75
10211.0	134.0	115.15	-61.88
10211.0	135.0	114.76	-62.62
10221.0	134.0	114.68	-61.84
10221.0	135.0	114.25	-62.52
10231.0	134.0	114.20	-61.81
10231.0	135.0	113.72	-62.48
10241.0	134.0	113.71	-61.80
10241.0	135.0	113.19	-62.46
10251.0	134.0	113.21	-61.80
10251.0	135.0	112.67	-62.47
10261.0	134.0	112.71	-61.83
10261.0	135.0	112.15	-62.51
10271.0	134.0	112.21	-61.87
10271.0	135.0	111.64	-62.56
10281.0	134.0	111.71	-61.94
10281.0	135.0	111.14	-62.63
10291.0	134.0	111.22	-62.02
10291.0	135.0	110.64	-62.71
10301.0	134.0	110.74	-62.11
10301.0	135.0	110.15	-62.81
10311.0	134.0	110.26	-62.22
10311.0	135.0	109.67	-62.92
10321.0	134.0	109.79	-62.35
10321.0	135.0	109.20	-63.04
10331.0	134.0	109.33	-62.48
10331.0	135.0	108.73	-63.17
10341.0	134.0	108.88	-62.63
10341.0	135.0	108.26	-63.31
10351.0	134.0	108.43	-62.78
10351.0	135.0	107.80	-63.47
10361.0	134.0	108.00	-62.94
10361.0	135.0	107.34	-63.63
10371.0	134.0	107.57	-63.10
10371.0	135.0	106.88	-63.79
10381.0	134.0	107.14	-63.26
10381.0	135.0	106.40	-63.95
10391.0	134.0	106.71	-63.42
10391.0	135.0	105.93	-64.12
10401.0	134.0	106.28	-63.58
10401.0	135.0	105.46	-64.28
10411.0	134.0	105.84	-63.73
10411.0	135.0	105.00	-64.42
10421.0	134.0	105.39	-63.86
10421.0	135.0	104.55	-64.55
10431.0	134.0	104.95	-63.97
10431.0	135.0	104.08	-64.66
10441.0	134.0	104.51	-64.07
10441.0	135.0	103.60	-64.75
10451.0	134.0	104.09	-64.15
10451.0	135.0	103.12	-64.82
10461.0	134.0	103.70	-64.23
10461.0	135.0	102.65	-64.86
10471.0	134.0	103.34	-64.32
10471.0	135.0	102.20	-64.90
10481.0	134.0	102.97	-64.40
10481.0	135.0	101.76	-64.96
10491.0	134.0	102.60	-64.48
10491.0	135.0	101.30	-65.03
10501.0	134.0	102.25	-64.58
10511.0	134.0	101.91	-64.68
10521.0	134.0	101.60	-64.79
10531.0	134.0	101.33	-64.92
10541.0	134.0	101.10	-65.07
10754.0	140.0	78.57	-107.41
10764.0	140.0	79.04	-107.23
10774.0	140.0	79.53	-107.02
10784.0	140.0	80.01	-106.81
10794.0	140.0	80.50	-106.63
10804.0	140.0	80.98	-106.46
10814.0	140.0	81.46	-106.28
10824.0	140.0	81.96	-106.10
10834.0	140.0	82.47	-105.92
10844.0	140.0	82.99	-105.74
10854.0	140.0	83.50	-105.57
10864.0	140.0	83.99	-105.40
10874.0	140.0	84.48	-105.23
10884.0	140.0	84.96	-105.03
10894.0	140.0	85.43	-104.82
10904.0	140.0	85.92	-104.61
10914.0	140.0	86.41	-104.38
10924.0	140.0	86.88	-104.18
10934.0	140.0	87.35	-103.98
10944.0	140.0	87.81	-103.76
10954.0	140.0	88.26	-103.55
10964.0	140.0	88.72	-103.35
10974.0	140.0	89.19	-103.16
10984.0	140.0	89.68	-102.98
10994.0	140.0	90.18	-102.79
11004.0	140.0	90.68	-102.60
11014.0	140.0	91.19	-102.39
11024.0	140.0	91.68	-102.16
11034.0	140.0	92.16	-101.92
11044.0	140.0	92.63	-101.66
11054.0	140.0	93.08	-101.40
11064.0	140.0	93.55	-101.18
11074.0	140.0	94.04	-100.94
11084.0	140.0	94.53	-100.70
11094.0	140.0	95.03	-100.49
11104.0	140.0	95.50	-100.26
11114.0	140.0	95.95	-100.05
11124.0	140.0	96.42	-99.82
11134.0	140.0	96.87	-99.55
11144.0	140.0	97.33	-99.30
11154.0	140.0	97.80	-99.04
11164.0	140.0	98.26	-98.77
11174.0	140.0	98.72	-98.52
11184.0	140.0	99.18	-98.26
11184.0	145.0	157.38	-32.85
11194.0	140.0	99.62	-98.01
11194.0	145.0	157.87	-33.24
11204.0	140.0	100.08	-97.74
11204.0	145.0	158.39	-33.61
11214.0	140.0	100.56	-97.45
11214.0	145.0	158.95	-33.95
11224.0	140.0	101.02	-97.18
11224.0	145.0	159.59	-34.21
11234.0	140.0	101.48	-96.91
11234.0	145.0	160.25	-34.41
11244.0	140.0	101.94	-96.63
11244.0	145.0	160.90	-34.59
11254.0	140.0	102.41	-96.37
11254.0	145.0	161.53	-34.76
11264.0	140.0	102.87	-96.10
11264.0	145.0	162.13	-34.94
11274.0	140.0	103.32	-95.83
11274.0	145.0	162.71	-35.14
11284.0	140.0	103.76	-95.56
11284.0	145.0	163.29	-35.31
11294.0	140.0	104.20	-95.27
11294.0	145.0	163.91	-35.43
11304.0	140.0	104.63	-94.99
11304.0	145.0	164.56	-35.48
11314.0	140.0	105.10	-94.72
11314.0	145.0	165.24	-35.47
11324.0	140.0	105.57	-94.47
11324.0	145.0	165.95	-35.40
11334.0	140.0	106.05	-94.25
11334.0	145.0	166.66	-35.27
11344.0	140.0	106.53	-94.05
11344.0	145.0	167.36	-35.11
11354.0	140.0	107.01	-93.84
11354.0	145.0	168.04	-34.93
11364.0	140.0	107.48	-93.62
11364.0	145.0	168.68	-34.73
11374.0	140.0	107.93	-93.40
11374.0	145.0	169.30	-34.53
11384.0	140.0	108.38	-93.15
11384.0	145.0	169.90	-34.33
11394.0	140.0	108.86	-92.91
11394.0	145.0	170.51	-34.11
11404.0	140.0	109.33	-92.64
11404.0	145.0	171.14	-33.86
11414.0	140.0	109.80	-92.38
11414.0	145.0	171.76	-33.62
11424.0	140.0	110.28	-92.14
11424.0	145.0	172.39	-33.37
11434.0	140.0	110.74	-91.90
11434.0	145.0	173.00	-33.11
11444.0	140.0	111.21	-91.67
11444.0	145.0	173.60	-32.86
11454.0	140.0	111.68	-91.43
11454.0	145.0	174.21	-32.62
11464.0	140.0	112.13	-91.17
11464.0	145.0	174.81	-32.42
11474.0	140.0	112.59	-90.91
11484.0	140.0	113.06	-90.64
11494.0	140.0	113.52	-90.37
11504.0	140.0	114.02	-90.14
11514.0	140.0	114.49	-89.90
11524.0	140.0	114.95	-89.67
11534.0	140.0	115.42	-89.43
11544.0	140.0	115.88	-89.15
11554.0	140.0	116.34	-88.88
11564.0	140.0	116.81	-88.61
11574.0	140.0	117.28	-88.35
11584.0	140.0	117.76	-88.11
11594.0	140.0	118.23	-87.84
11604.0	140.0	118.70	-87.59
11614.0	140.0	119.18	-87.37
11624.0	140.0	119.67	-87.16
11634.0	140.0	120.17	-86.97
11644.0	140.0	120.67	-86.79
11654.0	140.0	121.14	-86.59
11664.0	140.0	121.63	-86.39
11674.0	140.0	122.12	-86.17
11684.0	140.0	122.59	-85.93
11694.0	140.0	123.06	-85.71
11704.0	140.0	123.52	-85.48
11714.0	140.0	123.99	-85.25
11724.0	140.0	124.47	-85.02
11734.0	140.0	124.93	-84.77
11744.0	140.0	125.40	-84.53
11754.0	140.0	125.85	-84.27
11764.0	140.0	126.30	-84.00
11774.0	140.0	126.75	-83.74
11784.0	140.0	127.19	-83.48
11794.0	140.0	127.64	-83.20
11804.0	140.0	128.10	-82.92
11814.0	140.0	128.55	-82.65
11824.0	140.0	129.00	-82.40
11834.0	140.0	129.48	-82.18
11844.0	140.0	129.97	-81.98
11854.0	140.0	130.47	-81.84
11864.0	140.0	130.98	-81.74
11874.0	140.0	131.49	-81.70
11884.0	140.0	132.01	-81.70
11894.0	140.0	132.52	-81.76
17043.0	208.0	130.85	-9.70
17053.0	208.0	130.79	-10.37
17063.0	208.0	130.73	-11.07
17073.0	208.0	130.65	-11.78
17083.0	208.0	130.57	-12.47
17093.0	208.0	130.48	-13.17
17103.0	208.0	130.40	-13.87
17113.0	208.0	130.32	-14.58
17123.0	208.0	130.25	-15.28
17133.0	208.0	130.20	-15.96
17143.0	208.0	130.15	-16.65
17153.0	208.0	130.09	-17.33
17153.0	209.0	138.59	-77.39
17163.0	208.0	130.01	-18.00
17163.0	209.0	138.21	-77.77
17173.0	208.0	129.93	-18.67
17173.0	209.0	137.82	-78.18
17173.0	210.0	137.60	-77.53
17183.0	208.0	129.84	-19.34
17183.0	209.0	137.40	-78.53
17183.0	210.0	137.15	-77.75
17193.0	208.0	129.72	-20.04
17193.0	209.0	136.97	-78.81
17193.0	210.0	136.65	-78.00
17203.0	208.0	129.61	-20.72
17203.0	209.0	136.54	-79.06
17203.0	210.0	136.16	-78.26
17213.0	208.0	129.50	-21.42
17213.0	209.0	136.10	-79.32
17213.0	210.0	135.69	-78.50
17223.0	208.0	129.39	-22.13
17223.0	209.0	135.67	-79.58
17223.0	210.0	135.22	-78.73
17233.0	208.0	129.32	-22.82
17233.0	209.0	135.26	-79.84
17233.0	210.0	134.75	-78.99
17243.0	208.0	129.26	-23.52
17243.0	209.0	134.85	-80.09
17243.0	210.0	134.25	-79.29
17253.0	208.0	129.25	-24.21
17253.0	209.0	134.44	-80.33
17253.0	210.0	133.74	-79.58
17263.0	208.0	129.24	-24.91
17263.0	209.0	133.99	-80.56
17263.0	210.0	133.28	-79.81
17273.0	208.0	129.22	-25.59
17273.0	209.0	133.53	-80.78
17273.0	210.0	132.86	-80.03
17283.0	208.0	129.18	-26.26
17283.0	209.0	133.05	-80.99
17283.0	210.0	132.45	-80.28
17293.0	208.0	129.12	-26.94
17293.0	209.0	132.55	-81.20
17293.0	210.0	132.03	-80.52
17303.0	208.0	129.04	-27.61
17303.0	209.0	132.06	-81.43
17303.0	210.0	131.59	-80.76
17313.0	208.0	128.93	-28.30
17313.0	209.0	131.56	-81.67
17313.0	210.0	131.17	-81.00
17323.0	208.0	128.82	-29.00
17323.0	209.0	131.07	-81.92
17323.0	210.0	130.73	-81.27
17333.0	208.0	128.69	-29.71
17333.0	209.0	130.59	-82.17
17333.0	210.0	130.28	-81.53
17343.0	208.0	128.57	-30.42
17343.0	209.0	130.14	-82.41
17343.0	210.0	129.80	-81.71
17353.0	208.0	128.46	-31.10
17353.0	209.0	129.68	-82.64
17353.0	210.0	129.32	-81.87
17363.0	208.0	128.34	-31.76
17363.0	209.0	129.23	-82.87
17363.0	210.0	128.87	-82.06
17373.0	208.0	128.22	-32.41
17373.0	209.0	128.76	-83.11
17373.0	210.0	128.43	-82.29
17383.0	208.0	128.10	-33.05
17383.0	209.0	128.30	-83.37
17383.0	210.0	127.96	-82.55
17393.0	208.0	127.98	-33.71
17393.0	209.0	127.83	-83.64
17393.0	210.0	127.50	-82.80
17403.0	208.0	127.89	-34.36
17403.0	209.0	127.36	-83.93
17403.0	210.0	127.05	-83.04
17413.0	208.0	127.79	-35.00
17413.0	209.0	126.89	-84.20
17413.0	210.0	126.59	-83.28
17423.0	208.0	127.68	-35.65
17423.0	209.0	126.43	-84.43
17423.0	210.0	126.11	-83.52
17433.0	208.0	127.56	-36.28
17433.0	209.0	125.96	-84.66
17433.0	210.0	125.63	-83.77
17443.0	208.0	127.41	-36.93
17443.0	209.0	125.48	-84.88
17443.0	210.0	125.18	-84.01
17453.0	208.0	127.23	-37.59
17453.0	209.0	125.01	-85.11
17453.0	210.0	124.74	-84.25
17453.0	213.0	173.97	-33.78
17463.0	208.0	127.02	-38.25
17463.0	209.0	124.54	-85.33
17463.0	210.0	124.28	-84.49
17463.0	213.0	173.39	-34.00
17473.0	208.0	126.81	-38.90
17473.0	209.0	124.08	-85.54
17473.0	210.0	123.82	-84.71
17473.0	213.0	172.82	-34.23
17483.0	208.0	126.61	-39.55
17483.0	209.0	123.61	-85.73
17483.0	210.0	123.34	-84.89
17483.0	213.0	172.25	-34.45
17493.0	208.0	126.40	-40.21
17493.0	209.0	123.14	-85.89
17493.0	210.0	122.89	-85.04
17493.0	213.0	171.70	-34.67
17503.0	208.0	126.18	-40.86
17503.0	209.0	122.66	-86.07
17503.0	210.0	122.43	-85.21
17503.0	213.0	171.14	-34.86
17513.0	208.0	125.95	-41.49
17513.0	209.0	122.17	-86.25
17513.0	210.0	121.95	-85.39
17513.0	213.0	170.58	-35.04
17523.0	208.0	125.73	-42.10
17523.0	209.0	121.68	-86.44
17523.0	210.0	121.48	-85.58
17523.0	213.0	170.01	-35.22
17533.0	208.0	125.50	-42.71
17533.0	209.0	121.20	-86.64
17533.0	210.0	121.00	-85.77
17533.0	213.0	169.41	-35.38
17543.0	208.0	125.31	-43.34
17543.0	209.0	120.72	-86.85
17543.0	210.0	120.52	-85.99
17543.0	213.0	168.82	-35.55
17553.0	208.0	125.11	-43.96
17553.0	209.0	120.25	-87.04
17553.0	210.0	120.06	-86.23
17553.0	213.0	168.24	-35.73
17563.0	208.0	124.92	-44.58
17563.0	209.0	119.80	-87.23
17563.0	210.0	119.59	-86.48
17563.0	213.0	167.67	-35.90
17573.0	208.0	124.72	-45.20
17573.0	209.0	119.35	-87.43
