2170.0	33.0	7.49	8.36
2170.0	34.0	9.62	9.65
2170.0	35.0	2.99	8.02
2170.0	36.0	13.60	6.28
2180.0	33.0	8.01	8.23
2180.0	34.0	8.68	9.76
2180.0	35.0	3.44	8.05
2180.0	36.0	12.97	6.34
2190.0	33.0	8.52	8.11
2190.0	34.0	7.77	9.89
2190.0	35.0	3.88	8.08
2190.0	36.0	12.37	6.39
2200.0	33.0	9.02	8.00
2200.0	34.0	6.87	10.05
2200.0	35.0	4.33	8.11
2200.0	36.0	11.76	6.44
2200.0	37.0	6.00	12.44
2210.0	33.0	9.47	7.92
2210.0	34.0	5.98	10.20
2210.0	35.0	4.80	8.16
2210.0	36.0	11.10	6.49
2210.0	37.0	6.02	12.11
2220.0	33.0	9.92	7.85
2220.0	34.0	5.13	10.36
2220.0	35.0	5.26	8.21
2220.0	36.0	10.44	6.53
2220.0	37.0	6.05	11.78
2230.0	33.0	10.39	7.76
2230.0	34.0	4.28	10.53
2230.0	35.0	5.73	8.25
2230.0	36.0	9.76	6.59
2230.0	37.0	6.07	11.44
2240.0	33.0	10.92	7.66
2240.0	34.0	3.43	10.70
2240.0	35.0	6.20	8.18
2240.0	36.0	9.06	6.66
2240.0	37.0	6.11	11.09
2250.0	33.0	11.44	7.56
2250.0	34.0	2.57	10.89
2250.0	35.0	6.67	8.11
2250.0	36.0	8.36	6.73
2250.0	37.0	6.14	10.74
2260.0	33.0	11.96	7.46
2260.0	34.0	1.71	11.08
2260.0	35.0	7.14	8.03
2260.0	36.0	7.72	6.86
2260.0	37.0	6.18	10.38
2260.0	38.0	0.07	10.14
2270.0	33.0	12.49	7.40
2270.0	34.0	0.80	11.26
2270.0	35.0	7.65	7.96
2270.0	36.0	7.09	6.99
2270.0	37.0	6.20	10.01
2270.0	38.0	0.89	9.97
2280.0	33.0	13.03	7.40
2280.0	34.0	-0.11	11.45
2280.0	35.0	8.15	7.88
2280.0	36.0	6.45	7.12
2280.0	37.0	6.22	9.65
2280.0	38.0	1.71	9.80
2290.0	33.0	13.57	7.40
2290.0	35.0	8.65	7.80
2290.0	36.0	5.79	7.26
2290.0	37.0	6.23	9.28
2290.0	38.0	2.51	9.70
2300.0	33.0	14.11	7.41
2300.0	35.0	9.14	7.62
2300.0	36.0	5.14	7.40
2300.0	37.0	6.24	8.91
2300.0	38.0	3.30	9.65
2310.0	33.0	14.57	7.54
2310.0	35.0	9.62	7.42
2310.0	36.0	4.50	7.51
2310.0	37.0	6.25	8.55
2310.0	38.0	4.08	9.59
2320.0	33.0	15.04	7.66
2320.0	35.0	10.09	7.22
2320.0	36.0	3.87	7.62
2320.0	37.0	6.21	8.21
2320.0	38.0	4.89	9.50
2330.0	35.0	10.57	7.02
2330.0	36.0	3.22	7.73
2330.0	37.0	6.15	7.90
2330.0	38.0	5.71	9.37
2340.0	35.0	11.05	6.81
2340.0	36.0	2.55	7.83
2340.0	37.0	6.09	7.59
2340.0	38.0	6.53	9.25
2350.0	35.0	11.53	6.60
2350.0	36.0	1.88	7.93
2350.0	37.0	5.98	7.26
2350.0	38.0	7.39	9.15
2360.0	35.0	12.01	6.39
2360.0	36.0	1.24	8.05
2360.0	37.0	5.84	6.90
2360.0	38.0	8.26	9.06
2370.0	35.0	12.50	6.15
2370.0	36.0	0.60	8.17
2370.0	37.0	5.71	6.54
2370.0	38.0	9.13	8.97
2380.0	35.0	12.98	5.90
2380.0	36.0	-0.04	8.29
2380.0	37.0	5.71	6.26
2380.0	38.0	9.94	8.88
2390.0	35.0	13.46	5.66
2390.0	37.0	5.73	5.99
2390.0	38.0	10.75	8.78
2400.0	35.0	13.95	5.45
2400.0	37.0	5.76	5.73
2400.0	38.0	11.55	8.69
2410.0	35.0	14.44	5.24
2410.0	38.0	12.35	8.54
2420.0	35.0	14.93	5.03
