2060.0	30.0	9.56	7.58
2060.0	36.0	7.81	7.37
2060.0	37.0	6.53	7.74
2060.0	40.0	7.32	5.43
2060.0	41.0	5.80	6.86
2060.0	42.0	10.07	3.84
2060.0	43.0	9.93	4.37
2060.0	44.0	5.58	5.79
2060.0	45.0	5.47	6.40
2060.0	47.0	4.25	6.54
2060.0	48.0	-0.07	5.50
2060.0	49.0	0.41	6.08
2060.0	50.0	5.01	4.54
2060.0	51.0	11.09	5.90
2060.0	52.0	10.85	5.46
2060.0	53.0	12.53	6.94
2070.0	30.0	9.28	7.79
2070.0	36.0	8.17	7.26
2070.0	37.0	6.81	7.73
2070.0	40.0	7.74	5.34
2070.0	41.0	6.20	6.72
2070.0	42.0	10.77	3.79
2070.0	43.0	10.61	4.33
2070.0	44.0	5.99	5.67
2070.0	45.0	5.87	6.26
2070.0	47.0	4.63	6.73
2070.0	49.0	0.28	6.40
2070.0	50.0	5.62	4.50
2070.0	51.0	10.60	6.01
2070.0	52.0	10.40	5.50
2070.0	53.0	11.94	6.94
2080.0	30.0	9.01	8.00
2080.0	36.0	8.52	7.15
2080.0	37.0	7.13	7.71
2080.0	40.0	8.15	5.25
2080.0	41.0	6.57	6.61
2080.0	42.0	11.46	3.75
2080.0	43.0	11.30	4.30
2080.0	44.0	6.40	5.55
2080.0	45.0	6.26	6.11
2080.0	47.0	5.03	6.91
2080.0	49.0	0.16	6.66
2080.0	50.0	6.22	4.46
2080.0	51.0	10.11	6.11
2080.0	52.0	9.94	5.55
2080.0	53.0	11.35	6.98
2090.0	30.0	8.71	8.11
2090.0	36.0	8.88	7.04
2090.0	37.0	7.48	7.68
2090.0	40.0	8.57	5.16
2090.0	41.0	6.93	6.50
2090.0	42.0	12.16	3.78
2090.0	43.0	11.95	4.32
2090.0	44.0	6.81	5.39
2090.0	45.0	6.65	5.94
2090.0	47.0	5.45	7.08
2090.0	49.0	0.04	6.93
2090.0	50.0	6.80	4.43
2090.0	51.0	9.64	6.21
2090.0	52.0	9.54	5.66
2090.0	53.0	10.75	7.02
2100.0	30.0	8.41	8.22
2100.0	36.0	9.28	6.97
2100.0	37.0	7.83	7.64
2100.0	40.0	9.00	5.07
2100.0	41.0	7.29	6.40
2100.0	42.0	12.87	3.80
2100.0	43.0	12.61	4.34
2100.0	44.0	7.22	5.23
2100.0	45.0	7.02	5.76
2100.0	47.0	5.87	7.24
2100.0	49.0	-0.08	7.20
2100.0	50.0	7.39	4.40
2100.0	51.0	9.19	6.30
2100.0	52.0	9.15	5.80
2100.0	53.0	10.26	7.23
2110.0	30.0	8.12	8.33
2110.0	36.0	9.67	6.90
2110.0	37.0	8.17	7.60
2110.0	40.0	9.44	4.97
2110.0	41.0	7.57	6.21
2110.0	42.0	13.56	3.83
2110.0	43.0	13.26	4.37
2110.0	44.0	7.62	5.08
2110.0	45.0	7.39	5.57
2110.0	47.0	6.34	7.28
2110.0	50.0	7.99	4.34
2110.0	51.0	8.73	6.40
2110.0	52.0	8.78	5.97
2110.0	53.0	9.77	7.45
2120.0	30.0	7.83	8.36
2120.0	36.0	10.07	6.84
2120.0	37.0	8.55	7.54
2120.0	40.0	9.88	4.87
2120.0	41.0	7.76	5.92
2120.0	42.0	14.19	3.87
2120.0	43.0	13.90	4.43
2120.0	44.0	8.04	4.98
2120.0	45.0	7.74	5.40
2120.0	47.0	6.80	7.32
2120.0	50.0	8.62	4.25
2120.0	51.0	8.25	6.53
2120.0	52.0	8.43	6.23
2120.0	53.0	9.34	7.65
2130.0	30.0	7.54	8.32
2130.0	36.0	10.47	6.77
2130.0	37.0	8.94	7.45
2130.0	40.0	10.30	4.81
2130.0	41.0	7.96	5.71
2130.0	42.0	14.83	3.92
2130.0	43.0	14.54	4.49
2130.0	44.0	8.46	4.92
2130.0	45.0	8.04	5.34
2130.0	47.0	7.23	7.29
2130.0	50.0	9.24	4.16
2130.0	51.0	7.77	6.67
2130.0	52.0	8.09	6.35
2130.0	53.0	8.90	7.81
2140.0	30.0	7.26	8.29
2140.0	36.0	10.88	6.66
2140.0	37.0	9.33	7.37
2140.0	40.0	10.68	4.86
2140.0	41.0	8.18	5.58
2140.0	42.0	15.47	3.96
2140.0	43.0	15.17	4.56
