4.0	1.0	1006.683	996.310
4.0	2.0	1009.348	1000.390
4.0	3.0	985.142	992.272
4.0	4.0	990.973	989.568
4.0	5.0	983.748	991.311
8.0	1.0	1006.989	996.734
8.0	2.0	1009.366	1001.117
8.0	3.0	984.705	992.352
8.0	4.0	991.632	989.582
8.0	5.0	983.187	991.505
12.0	1.0	1007.325	997.168
12.0	2.0	1009.346	1001.758
12.0	3.0	984.163	992.578
12.0	4.0	992.237	989.549
12.0	5.0	982.716	991.640
16.0	1.0	1007.651	997.648
16.0	2.0	1009.353	1002.355
16.0	3.0	983.564	992.819
16.0	4.0	992.872	989.502
16.0	5.0	982.237	991.759
20.0	1.0	1007.903	998.205
20.0	2.0	1009.401	1002.966
20.0	3.0	982.973	992.994
20.0	4.0	993.546	989.462
20.0	5.0	981.700	991.895
24.0	1.0	1008.067	998.826
24.0	2.0	1009.453	1003.620
24.0	3.0	982.411	993.102
24.0	4.0	994.241	989.441
24.0	5.0	981.120	992.037
28.0	1.0	1008.166	999.475
28.0	2.0	1009.491	1004.280
28.0	3.0	981.875	993.208
28.0	4.0	994.937	989.439
28.0	5.0	980.509	992.171
32.0	1.0	1008.283	1000.118
32.0	2.0	1009.531	1004.901
32.0	3.0	981.335	993.348
32.0	4.0	995.641	989.441
32.0	5.0	979.926	992.340
36.0	1.0	1008.471	1000.754
36.0	2.0	1009.581	1005.507
36.0	3.0	980.724	993.558
36.0	4.0	996.354	989.436
36.0	5.0	979.418	992.602
40.0	1.0	1008.720	1001.385
40.0	2.0	1009.634	1006.118
40.0	3.0	980.054	993.840
40.0	4.0	997.093	989.446
40.0	5.0	978.943	992.895
44.0	1.0	1009.005	1001.998
44.0	2.0	1009.687	1006.733
44.0	3.0	979.441	994.164
44.0	4.0	997.833	989.497
44.0	5.0	978.430	993.173
48.0	1.0	1009.271	1002.604
48.0	2.0	1009.746	1007.360
48.0	3.0	978.931	994.518
48.0	4.0	998.515	989.611
48.0	5.0	977.870	993.475
52.0	1.0	1009.507	1003.186
52.0	2.0	1009.806	1007.997
52.0	3.0	978.472	994.853
52.0	4.0	999.126	989.806
52.0	5.0	977.282	993.791
52.0	6.0	977.938	989.763
56.0	1.0	1009.732	1003.741
56.0	2.0	1009.865	1008.648
56.0	3.0	977.970	995.154
56.0	4.0	999.694	990.075
56.0	5.0	976.760	994.135
56.0	6.0	977.913	990.254
56.0	7.0	1012.303	1000.474
60.0	1.0	1009.932	1004.294
60.0	2.0	1009.917	1009.299
60.0	3.0	977.386	995.417
60.0	4.0	1000.219	990.403
60.0	5.0	976.303	994.491
60.0	6.0	977.860	990.758
60.0	7.0	1011.852	1000.200
64.0	1.0	1010.112	1004.865
64.0	2.0	1009.954	1009.933
64.0	3.0	976.858	995.710
64.0	4.0	1000.666	990.713
64.0	5.0	975.856	994.901
64.0	6.0	977.778	991.288
64.0	7.0	1011.353	999.920
68.0	1.0	1010.273	1005.472
68.0	2.0	1009.971	1010.569
68.0	3.0	976.440	996.050
68.0	4.0	1001.024	990.983
68.0	5.0	975.421	995.292
68.0	6.0	977.643	991.833
68.0	7.0	1010.848	999.642
72.0	1.0	1010.401	1006.101
72.0	2.0	1009.966	1011.213
72.0	3.0	976.018	996.377
72.0	5.0	975.024	995.686
72.0	6.0	977.440	992.354
72.0	7.0	1010.363	999.359
76.0	1.0	1010.490	1006.739
76.0	2.0	1009.963	1011.838
76.0	3.0	975.558	996.723
76.0	5.0	974.653	996.144
76.0	6.0	977.195	992.839
76.0	7.0	1009.880	999.064
80.0	1.0	1010.539	1007.380
80.0	2.0	1009.949	1012.440
80.0	3.0	975.096	997.127
80.0	5.0	974.291	996.633
80.0	6.0	976.927	993.304
80.0	7.0	1009.391	998.767
80.0	8.0	982.131	989.560
84.0	1.0	1010.551	1008.010
84.0	2.0	1009.913	1013.023
84.0	3.0	974.652	997.531
84.0	5.0	973.922	997.092
84.0	6.0	976.630	993.759
84.0	7.0	1008.898	998.477
84.0	8.0	982.869	989.532
88.0	1.0	1010.555	1008.607
88.0	2.0	1009.858	1013.603
88.0	3.0	974.258	997.955
88.0	5.0	973.525	997.496
88.0	6.0	976.320	994.209
88.0	7.0	1008.432	998.183
88.0	8.0	983.733	989.328
92.0	1.0	1010.565	1009.192
92.0	2.0	1009.804	1014.189
92.0	3.0	973.949	998.423
92.0	5.0	973.153	997.925
92.0	6.0	976.008	994.655
92.0	7.0	1007.997	997.850
92.0	8.0	984.676	989.003
96.0	1.0	1010.550	1009.776
96.0	2.0	1009.752	1014.771
96.0	3.0	973.662	998.872
96.0	5.0	972.790	998.390
96.0	6.0	975.709	995.106
96.0	7.0	1007.567	997.485
96.0	8.0	985.640	988.610
100.0	1.0	1010.510	1010.339
100.0	2.0	1009.718	1015.342
100.0	3.0	973.273	999.274
100.0	5.0	972.409	998.819
100.0	6.0	975.393	995.559
100.0	7.0	1007.119	997.108
100.0	8.0	986.656	988.172
104.0	1.0	1010.455	1010.883
104.0	2.0	1009.712	1015.896
104.0	3.0	972.732	999.687
104.0	5.0	972.048	999.232
104.0	6.0	975.051	996.000
104.0	7.0	1006.677	996.744
104.0	8.0	987.687	987.727
104.0	9.0	980.620	989.097
108.0	1.0	1010.390	1011.415
108.0	2.0	1009.718	1016.462
108.0	3.0	972.171	1000.092
108.0	5.0	971.590	999.634
108.0	6.0	974.702	996.442
108.0	7.0	1006.270	996.448
108.0	8.0	988.665	987.297
108.0	9.0	980.987	989.308
112.0	1.0	1010.328	1011.930
112.0	2.0	1009.720	1017.052
112.0	3.0	971.584	1000.354
112.0	5.0	971.116	1000.082
112.0	6.0	974.358	996.894
112.0	8.0	989.562	986.872
